STATION,DATE,TMAX,TMIN
GHCND:USC00185111,19980505,67,57
GHCND:USC00185111,19980506,74,53
GHCND:USC00185111,19980507,72,54
GHCND:USC00185111,19980508,67,58
GHCND:USC00185111,19980509,70,55
GHCND:USC00185111,19980510,65,56
GHCND:USC00185111,19980511,59,52
GHCND:USC00185111,19980512,55,51
GHCND:USC00185111,19980513,72,51
GHCND:USC00185111,19980514,81,46
GHCND:USC00185111,19980515,89,53
GHCND:USC00185111,19980516,93,65
GHCND:USC00185111,19980517,89,69
GHCND:USC00185111,19980518,88,62
GHCND:USC00185111,19980519,91,65
GHCND:USC00185111,19980520,89,79
GHCND:USC00185111,19980521,85,67
GHCND:USC00185111,19980522,74,53
GHCND:USC00185111,19980523,74,54
GHCND:USC00185111,19980524,75,54
GHCND:USC00185111,19980525,85,59
GHCND:USC00185111,19980526,78,65
GHCND:USC00185111,19980527,74,64
GHCND:USC00185111,19980528,85,57
GHCND:USC00185111,19980529,92,63
GHCND:USC00185111,19980530,94,67
GHCND:USC00185111,19980531,90,68
GHCND:USC00185111,19980601,82,58
GHCND:USC00185111,19980602,83,49
GHCND:USC00185111,19980603,77,56
GHCND:USC00185111,19980604,73,54
GHCND:USC00185111,19980605,73,55
GHCND:USC00185111,19980606,71,52
GHCND:USC00185111,19980607,69,50
GHCND:USC00185111,19980608,73,54
GHCND:USC00185111,19980609,76,55
GHCND:USC00185111,19980610,62,55
GHCND:USC00185111,19980611,69,53
GHCND:USC00185111,19980612,75,62
GHCND:USC00185111,19980613,82,61
GHCND:USC00185111,19980614,82,61
GHCND:USC00185111,19980615,82,63
GHCND:USC00185111,19980616,90,64
GHCND:USC00185111,19980617,85,66
GHCND:USC00185111,19980618,89,67
GHCND:USC00185111,19980619,80,68
GHCND:USC00185111,19980620,90,68
GHCND:USC00185111,19980621,92,70
GHCND:USC00185111,19980622,85,72
GHCND:USC00185111,19980623,91,69
GHCND:USC00185111,19980624,90,71
GHCND:USC00185111,19980625,95,72
GHCND:USC00185111,19980626,97,73
GHCND:USC00185111,19980627,91,76
GHCND:USC00185111,19980628,80,65
GHCND:USC00185111,19980629,87,67
GHCND:USC00185111,19980630,90,67
GHCND:USC00185111,19980701,86,64
GHCND:USC00185111,19980702,87,65
GHCND:USC00185111,19980703,90,66
GHCND:USC00185111,19980704,90,70
GHCND:USC00185111,19980705,88,66
GHCND:USC00185111,19980706,88,64
GHCND:USC00185111,19980707,85,66
GHCND:USC00185111,19980708,82,68
GHCND:USC00185111,19980709,86,62
GHCND:USC00185111,19980710,88,69
GHCND:USC00185111,19980711,82,61
GHCND:USC00185111,19980712,88,62
GHCND:USC00185111,19980713,89,66
GHCND:USC00185111,19980714,89,67
GHCND:USC00185111,19980715,88,73
GHCND:USC00185111,19980716,92,71
GHCND:USC00185111,19980717,93,71
GHCND:USC00185111,19980718,89,69
GHCND:USC00185111,19980719,91,69
GHCND:USC00185111,19980720,93,72
GHCND:USC00185111,19980721,96,72
GHCND:USC00185111,19980722,97,72
GHCND:USC00185111,19980723,93,75
GHCND:USC00185111,19980724,91,69
GHCND:USC00185111,19980725,90,69
GHCND:USC00185111,19980726,84,69
GHCND:USC00185111,19980727,87,67
GHCND:USC00185111,19980728,95,71
GHCND:USC00185111,19980729,96,72
GHCND:USC00185111,19980730,96,72
GHCND:USC00185111,19980731,84,66
GHCND:USC00185111,19980801,85,61
GHCND:USC00185111,19980802,86,55
GHCND:USC00185111,19980803,88,59
GHCND:USC00185111,19980804,90,61
GHCND:USC00185111,19980805,89,64
GHCND:USC00185111,19980806,90,62
GHCND:USC00185111,19980807,90,65
GHCND:USC00185111,19980808,88,72
GHCND:USC00185111,19980809,89,69
GHCND:USC00185111,19980810,90,69
GHCND:USC00185111,19980811,90,69
GHCND:USC00185111,19980812,88,72
GHCND:USC00185111,19980813,89,64
GHCND:USC00185111,19980814,85,70
GHCND:USC00185111,19980815,90,70
GHCND:USC00185111,19980816,86,70
GHCND:USC00185111,19980817,89,71
GHCND:USC00185111,19980818,91,69
GHCND:USC00185111,19980819,77,56
GHCND:USC00185111,19980820,84,56
GHCND:USC00185111,19980821,91,61
GHCND:USC00185111,19980822,95,71
GHCND:USC00185111,19980823,95,73
GHCND:USC00185111,19980824,96,74
GHCND:USC00185111,19980825,97,75
GHCND:USC00185111,19980826,97,74
GHCND:USC00185111,19980827,88,71
GHCND:USC00185111,19980828,93,74
GHCND:USC00185111,19980829,94,72
GHCND:USC00185111,19980830,95,69
GHCND:USC00185111,19980831,93,71
GHCND:USC00185111,19980901,86,66
GHCND:USC00185111,19980902,91,69
GHCND:USC00185111,19980903,86,63
GHCND:USC00185111,19980904,91,69
GHCND:USC00185111,19980905,88,64
GHCND:USC00185111,19980906,96,65
GHCND:USC00185111,19980907,95,70
GHCND:USC00185111,19980908,75,59
GHCND:USC00185111,19980909,73,52
GHCND:USC00185111,19980910,78,54
GHCND:USC00185111,19980911,86,59
GHCND:USC00185111,19980912,94,69
GHCND:USC00185111,19980913,91,71
GHCND:USC00185111,19980914,94,72
GHCND:USC00185111,19980915,92,69
GHCND:USC00185111,19980916,94,72
GHCND:USC00185111,19980917,84,68
GHCND:USC00185111,19980918,83,66
GHCND:USC00185111,19980919,83,69
GHCND:USC00185111,19980920,86,66
GHCND:USC00185111,19980921,92,66
GHCND:USC00185111,19980922,84,65
GHCND:USC00185111,19980923,70,55
GHCND:USC00185111,19980924,75,48
GHCND:USC00185111,19980925,69,59
GHCND:USC00185111,19980926,87,61
GHCND:USC00185111,19980927,95,69
GHCND:USC00185111,19980928,88,64
GHCND:USC00185111,19980929,84,64
GHCND:USC00185111,19980930,87,64
GHCND:USC00185111,19981001,81,55
GHCND:USC00185111,19981002,71,46
GHCND:USC00185111,19981003,68,49
GHCND:USC00185111,19981004,57,49
GHCND:USC00185111,19981005,67,51
GHCND:USC00185111,19981006,71,56
GHCND:USC00185111,19981007,71,59
GHCND:USC00185111,19981008,71,61
GHCND:USC00185111,19981009,62,56
GHCND:USC00185111,19981010,71,56
GHCND:USC00185111,19981011,74,54
GHCND:USC00185111,19981012,70,55
GHCND:USC00185111,19981013,70,56
GHCND:USC00185111,19981014,65,52
GHCND:USC00185111,19981015,68,46
GHCND:USC00185111,19981016,69,45
GHCND:USC00185111,19981017,74,47
GHCND:USC00185111,19981018,78,52
GHCND:USC00185111,19981019,71,60
GHCND:USC00185111,19981020,71,53
GHCND:USC00185111,19981021,64,52
GHCND:USC00185111,19981022,56,43
GHCND:USC00185111,19981023,64,40
GHCND:USC00185111,19981024,73,48
GHCND:USC00185111,19981025,73,50
GHCND:USC00185111,19981026,74,54
GHCND:USC00185111,19981027,64,53
GHCND:USC00185111,19981028,69,53
GHCND:USC00185111,19981029,66,48
GHCND:USC00185111,19981030,67,42
GHCND:USC00185111,19981031,65,41
GHCND:USC00185111,19981101,66,43
GHCND:USC00185111,19981102,62,44
GHCND:USC00185111,19981103,52,40
GHCND:USC00185111,19981104,54,36
GHCND:USC00185111,19981105,50,30
GHCND:USC00185111,19981106,51,34
GHCND:USC00185111,19981107,54,34
GHCND:USC00185111,19981108,50,30
GHCND:USC00185111,19981109,58,39
GHCND:USC00185111,19981110,60,42
GHCND:USC00185111,19981111,70,47
GHCND:USC00185111,19981112,59,41
GHCND:USC00185111,19981113,57,44
GHCND:USC00185111,19981114,64,39
GHCND:USC00185111,19981115,65,46
GHCND:USC00185111,19981116,59,38
GHCND:USC00185111,19981117,65,43
GHCND:USC00185111,19981118,56,40
GHCND:USC00185111,19981119,59,37
GHCND:USC00185111,19981120,66,38
GHCND:USC00185111,19981121,49,38
GHCND:USC00185111,19981122,53,32
GHCND:USC00185111,19981123,61,35
GHCND:USC00185111,19981124,61,49
GHCND:USC00185111,19981125,54,36
GHCND:USC00185111,19981126,61,46
GHCND:USC00185111,19981127,57,45
GHCND:USC00185111,19981128,70,42
GHCND:USC00185111,19981129,75,46
GHCND:USC00185111,19981130,64,46
GHCND:USC00185111,19981201,64,47
GHCND:USC00185111,19981202,65,42
GHCND:USC00185111,19981203,73,46
GHCND:USC00185111,19981204,73,57
GHCND:USC00185111,19981205,74,59
GHCND:USC00185111,19981206,75,61
GHCND:USC00185111,19981207,78,59
GHCND:USC00185111,19981208,61,49
GHCND:USC00185111,19981209,51,39
GHCND:USC00185111,19981210,55,33
GHCND:USC00185111,19981211,50,36
GHCND:USC00185111,19981212,47,35
GHCND:USC00185111,19981213,45,39
GHCND:USC00185111,19981214,48,30
GHCND:USC00185111,19981215,53,31
GHCND:USC00185111,19981216,55,34
GHCND:USC00185111,19981217,48,35
GHCND:USC00185111,19981218,48,35
GHCND:USC00185111,19981219,54,31
GHCND:USC00185111,19981220,56,38
GHCND:USC00185111,19981221,55,45
GHCND:USC00185111,19981222,65,25
GHCND:USC00185111,19981223,27,18
GHCND:USC00185111,19981224,30,21
GHCND:USC00185111,19981225,38,20
GHCND:USC00185111,19981226,35,20
GHCND:USC00185111,19981227,42,23
GHCND:USC00185111,19981228,42,30
GHCND:USC00185111,19981229,39,33
GHCND:USC00185111,19981230,36,20
GHCND:USC00185111,19981231,27,20
GHCND:USC00185111,19990101,24,19
GHCND:USC00185111,19990102,22,16
GHCND:USC00185111,19990103,53,21
GHCND:USC00185111,19990104,32,20
GHCND:USC00185111,19990105,26,15
GHCND:USC00185111,19990106,34,14
GHCND:USC00185111,19990107,36,24
GHCND:USC00185111,19990108,28,20
GHCND:USC00185111,19990109,44,25
GHCND:USC00185111,19990110,31,18
GHCND:USC00185111,19990111,32,21
GHCND:USC00185111,19990112,56,23
GHCND:USC00185111,19990113,58,23
GHCND:USC00185111,19990114,39,25
GHCND:USC00185111,19990115,34,25
GHCND:USC00185111,19990116,52,24
GHCND:USC00185111,19990117,62,44
GHCND:USC00185111,19990118,59,36
GHCND:USC00185111,19990119,54,36
GHCND:USC00185111,19990120,49,38
GHCND:USC00185111,19990121,46,35
GHCND:USC00185111,19990122,47,38
GHCND:USC00185111,19990123,69,45
GHCND:USC00185111,19990124,64,39
GHCND:USC00185111,19990125,49,33
GHCND:USC00185111,19990126,51,31
GHCND:USC00185111,19990127,55,30
GHCND:USC00185111,19990128,68,43
GHCND:USC00185111,19990129,57,36
GHCND:USC00185111,19990130,47,29
GHCND:USC00185111,19990131,36,22
GHCND:USC00185111,19990201,42,21
GHCND:USC00185111,19990202,51,33
GHCND:USC00185111,19990203,58,41
GHCND:USC00185111,19990204,56,36
GHCND:USC00185111,19990205,50,34
GHCND:USC00185111,19990206,53,36
GHCND:USC00185111,19990207,47,35
GHCND:USC00185111,19990208,44,34
GHCND:USC00185111,19990209,55,30
GHCND:USC00185111,19990210,57,41
GHCND:USC00185111,19990211,64,36
GHCND:USC00185111,19990212,73,35
GHCND:USC00185111,19990213,38,27
GHCND:USC00185111,19990214,40,24
GHCND:USC00185111,19990215,51,29
GHCND:USC00185111,19990216,67,33
GHCND:USC00185111,19990217,57,46
GHCND:USC00185111,19990218,50,37
GHCND:USC00185111,19990219,45,29
GHCND:USC00185111,19990220,42,28
GHCND:USC00185111,19990221,35,24
GHCND:USC00185111,19990222,36,18
GHCND:USC00185111,19990223,28,17
GHCND:USC00185111,19990224,40,20
GHCND:USC00185111,19990225,38,25
GHCND:USC00185111,19990226,47,29
GHCND:USC00185111,19990227,53,32
GHCND:USC00185111,19990228,47,39
GHCND:USC00185111,19990301,46,35
GHCND:USC00185111,19990302,56,33
GHCND:USC00185111,19990303,68,41
GHCND:USC00185111,19990304,42,30
GHCND:USC00185111,19990305,49,29
GHCND:USC00185111,19990306,54,45
GHCND:USC00185111,19990307,41,21
GHCND:USC00185111,19990308,39,17
GHCND:USC00185111,19990309,31,24
GHCND:USC00185111,19990310,40,24
GHCND:USC00185111,19990311,42,24
GHCND:USC00185111,19990312,44,28
GHCND:USC00185111,19990313,48,29
GHCND:USC00185111,19990314,40,31
GHCND:USC00185111,19990315,45,31
GHCND:USC00185111,19990316,55,30
GHCND:USC00185111,19990317,76,42
GHCND:USC00185111,19990318,70,41
GHCND:USC00185111,19990319,53,37
GHCND:USC00185111,19990320,57,31
GHCND:USC00185111,19990321,45,38
GHCND:USC00185111,19990322,52,35
GHCND:USC00185111,19990323,56,31
GHCND:USC00185111,19990324,56,36
GHCND:USC00185111,19990325,54,37
GHCND:USC00185111,19990326,54,30
GHCND:USC00185111,19990327,52,33
GHCND:USC00185111,19990328,58,39
GHCND:USC00185111,19990329,69,43
GHCND:USC00185111,19990330,66,46
GHCND:USC00185111,19990331,72,45
GHCND:USC00185111,19990401,60,51
GHCND:USC00185111,19990402,72,54
GHCND:USC00185111,19990403,72,46
GHCND:USC00185111,19990404,77,52
GHCND:USC00185111,19990405,63,44
GHCND:USC00185111,19990406,65,39
GHCND:USC00185111,19990407,73,41
GHCND:USC00185111,19990408,85,45
GHCND:USC00185111,19990409,74,47
GHCND:USC00185111,19990410,63,43
GHCND:USC00185111,19990411,52,44
GHCND:USC00185111,19990412,57,42
GHCND:USC00185111,19990413,62,32
GHCND:USC00185111,19990414,70,42
GHCND:USC00185111,19990415,62,46
GHCND:USC00185111,19990416,67,45
GHCND:USC00185111,19990417,62,45
GHCND:USC00185111,19990418,61,42
GHCND:USC00185111,19990419,60,40
GHCND:USC00185111,19990420,58,44
GHCND:USC00185111,19990421,56,40
GHCND:USC00185111,19990422,82,47
GHCND:USC00185111,19990423,67,51
GHCND:USC00185111,19990424,63,37
GHCND:USC00185111,19990425,65,39
GHCND:USC00185111,19990426,78,44
GHCND:USC00185111,19990427,70,48
GHCND:USC00185111,19990428,68,49
GHCND:USC00185111,19990429,70,44
GHCND:USC00185111,19990430,68,44
GHCND:USC00185111,19990501,70,42
GHCND:USC00185111,19990502,71,45
GHCND:USC00185111,19990503,60,50
GHCND:USC00185111,19990504,78,51
GHCND:USC00185111,19990505,78,51
GHCND:USC00185111,19990506,66,56
GHCND:USC00185111,19990507,73,63
GHCND:USC00185111,19990508,80,59
GHCND:USC00185111,19990509,78,60
GHCND:USC00185111,19990510,80,53
GHCND:USC00185111,19990511,81,54
GHCND:USC00185111,19990512,86,55
GHCND:USC00185111,19990513,75,60
GHCND:USC00185111,19990514,70,52
GHCND:USC00185111,19990515,75,46
GHCND:USC00185111,19990516,73,45
GHCND:USC00185111,19990517,72,56
GHCND:USC00185111,19990518,81,55
GHCND:USC00185111,19990519,79,63
GHCND:USC00185111,19990520,79,54
GHCND:USC00185111,19990521,83,55
GHCND:USC00185111,19990522,89,56
GHCND:USC00185111,19990523,80,61
GHCND:USC00185111,19990524,78,59
GHCND:USC00185111,19990525,75,54
GHCND:USC00185111,19990526,80,56
GHCND:USC00185111,19990527,76,55
GHCND:USC00185111,19990528,87,57
GHCND:USC00185111,19990529,90,64
GHCND:USC00185111,19990530,94,67
GHCND:USC00185111,19990531,93,63
GHCND:USC00185111,19990601,87,65
GHCND:USC00185111,19990602,90,69
GHCND:USC00185111,19990603,84,69
GHCND:USC00185111,19990604,83,56
GHCND:USC00185111,19990605,85,57
GHCND:USC00185111,19990606,89,57
GHCND:USC00185111,19990607,99,66
GHCND:USC00185111,19990608,97,75
GHCND:USC00185111,19990609,97,70
GHCND:USC00185111,19990610,82,63
GHCND:USC00185111,19990611,82,56
GHCND:USC00185111,19990612,75,56
GHCND:USC00185111,19990613,82,66
GHCND:USC00185111,19990614,90,65
GHCND:USC00185111,19990615,86,63
GHCND:USC00185111,19990616,74,61
GHCND:USC00185111,19990617,71,66
GHCND:USC00185111,19990618,76,54
GHCND:USC00185111,19990619,81,56
GHCND:USC00185111,19990620,67,55
GHCND:USC00185111,19990621,69,57
GHCND:USC00185111,19990622,83,57
GHCND:USC00185111,19990623,85,61
GHCND:USC00185111,19990624,84,60
GHCND:USC00185111,19990625,85,63
GHCND:USC00185111,19990626,92,68
GHCND:USC00185111,19990627,90,69
GHCND:USC00185111,19990628,86,75
GHCND:USC00185111,19990629,93,73
GHCND:USC00185111,19990630,80,68
GHCND:USC00185111,19990701,87,69
GHCND:USC00185111,19990702,87,72
GHCND:USC00185111,19990703,96,70
GHCND:USC00185111,19990704,97,75
GHCND:USC00185111,19990705,100,79
GHCND:USC00185111,19990706,101,80
GHCND:USC00185111,19990707,95,75
GHCND:USC00185111,19990708,94,69
GHCND:USC00185111,19990709,102,69
GHCND:USC00185111,19990710,95,70
GHCND:USC00185111,19990711,86,61
GHCND:USC00185111,19990712,76,61
GHCND:USC00185111,19990713,83,57
GHCND:USC00185111,19990714,80,63
GHCND:USC00185111,19990715,92,62
GHCND:USC00185111,19990716,96,70
GHCND:USC00185111,19990717,95,70
GHCND:USC00185111,19990718,96,73
GHCND:USC00185111,19990719,100,72
GHCND:USC00185111,19990720,99,72
GHCND:USC00185111,19990721,87,69
GHCND:USC00185111,19990722,92,70
GHCND:USC00185111,19990723,88,71
GHCND:USC00185111,19990724,82,76
GHCND:USC00185111,19990725,98,75
GHCND:USC00185111,19990726,93,70
GHCND:USC00185111,19990727,96,74
GHCND:USC00185111,19990728,96,68
GHCND:USC00185111,19990729,95,66
GHCND:USC00185111,19990730,98,76
GHCND:USC00185111,19990731,103,71
GHCND:USC00185111,19990801,97,73
GHCND:USC00185111,19990802,91,69
GHCND:USC00185111,19990803,92,66
GHCND:USC00185111,19990804,92,66
GHCND:USC00185111,19990805,91,70
GHCND:USC00185111,19990806,95,67
GHCND:USC00185111,19990807,93,69
GHCND:USC00185111,19990808,89,71
GHCND:USC00185111,19990809,83,64
GHCND:USC00185111,19990810,88,60
GHCND:USC00185111,19990811,96,70
GHCND:USC00185111,19990812,95,71
GHCND:USC00185111,19990813,96,75
GHCND:USC00185111,19990814,96,70
GHCND:USC00185111,19990815,83,69
GHCND:USC00185111,19990816,93,65
GHCND:USC00185111,19990817,100,72
GHCND:USC00185111,19990818,94,75
GHCND:USC00185111,19990819,91,62
GHCND:USC00185111,19990820,86,67
GHCND:USC00185111,19990821,79,60
GHCND:USC00185111,19990822,84,62
GHCND:USC00185111,19990823,88,62
GHCND:USC00185111,19990824,83,65
GHCND:USC00185111,19990825,78,65
GHCND:USC00185111,19990826,87,69
GHCND:USC00185111,19990827,88,67
GHCND:USC00185111,19990828,89,66
GHCND:USC00185111,19990829,90,70
GHCND:USC00185111,19990830,74,57
GHCND:USC00185111,19990831,75,59
GHCND:USC00185111,19990901,84,62
GHCND:USC00185111,19990902,83,62
GHCND:USC00185111,19990903,86,63
GHCND:USC00185111,19990904,86,63
GHCND:USC00185111,19990905,80,72
GHCND:USC00185111,19990906,84,71
GHCND:USC00185111,19990907,88,70
GHCND:USC00185111,19990908,90,64
GHCND:USC00185111,19990909,89,65
GHCND:USC00185111,19990910,83,65
GHCND:USC00185111,19990911,85,57
GHCND:USC00185111,19990912,84,61
GHCND:USC00185111,19990913,84,60
GHCND:USC00185111,19990914,85,65
GHCND:USC00185111,19990915,75,64
GHCND:USC00185111,19990916,68,58
GHCND:USC00185111,19990917,75,55
GHCND:USC00185111,19990918,78,53
GHCND:USC00185111,19990919,76,55
GHCND:USC00185111,19990920,80,57
GHCND:USC00185111,19990921,68,51
GHCND:USC00185111,19990922,67,51
GHCND:USC00185111,19990923,75,46
GHCND:USC00185111,19990924,80,55
GHCND:USC00185111,19990925,84,57
GHCND:USC00185111,19990926,80,58
GHCND:USC00185111,19990927,72,61
GHCND:USC00185111,19990928,75,66
GHCND:USC00185111,19990929,72,65
GHCND:USC00185111,19990930,70,54
GHCND:USC00185111,19991001,75,50
GHCND:USC00185111,19991002,78,58
GHCND:USC00185111,19991003,81,57
GHCND:USC00185111,19991004,69,61
GHCND:USC00185111,19991005,65,45
GHCND:USC00185111,19991006,70,43
GHCND:USC00185111,19991007,62,42
GHCND:USC00185111,19991008,68,42
GHCND:USC00185111,19991009,71,53
GHCND:USC00185111,19991010,71,57
GHCND:USC00185111,19991011,77,55
GHCND:USC00185111,19991012,70,49
GHCND:USC00185111,19991013,72,49
GHCND:USC00185111,19991014,65,47
GHCND:USC00185111,19991015,65,40
GHCND:USC00185111,19991016,75,53
GHCND:USC00185111,19991017,69,55
GHCND:USC00185111,19991018,65,49
GHCND:USC00185111,19991019,59,42
GHCND:USC00185111,19991020,54,49
GHCND:USC00185111,19991021,64,44
GHCND:USC00185111,19991022,71,44
GHCND:USC00185111,19991023,57,42
GHCND:USC00185111,19991024,57,39
GHCND:USC00185111,19991025,63,37
GHCND:USC00185111,19991026,67,43
GHCND:USC00185111,19991027,65,47
GHCND:USC00185111,19991028,62,40
GHCND:USC00185111,19991029,73,45
GHCND:USC00185111,19991030,75,45
GHCND:USC00185111,19991031,74,54
GHCND:USC00185111,19991101,72,55
GHCND:USC00185111,19991102,68,53
GHCND:USC00185111,19991103,55,37
GHCND:USC00185111,19991104,59,32
GHCND:USC00185111,19991105,68,39
GHCND:USC00185111,19991106,74,48
GHCND:USC00185111,19991107,61,42
GHCND:USC00185111,19991108,59,37
GHCND:USC00185111,19991109,71,42
GHCND:USC00185111,19991110,75,52
GHCND:USC00185111,19991111,65,45
GHCND:USC00185111,19991112,50,49
GHCND:USC00185111,19991113,65,43
GHCND:USC00185111,19991114,72,45
GHCND:USC00185111,19991115,52,41
GHCND:USC00185111,19991116,48,32
GHCND:USC00185111,19991117,48,31
GHCND:USC00185111,19991118,57,30
GHCND:USC00185111,19991119,66,37
GHCND:USC00185111,19991120,70,48
GHCND:USC00185111,19991121,74,49
GHCND:USC00185111,19991122,67,52
GHCND:USC00185111,19991123,63,56
GHCND:USC00185111,19991124,65,55
GHCND:USC00185111,19991125,62,49
GHCND:USC00185111,19991126,69,50
GHCND:USC00185111,19991127,62,46
GHCND:USC00185111,19991128,53,42
GHCND:USC00185111,19991129,50,33
GHCND:USC00185111,19991130,40,27
GHCND:USC00185111,19991201,38,22
GHCND:USC00185111,19991202,52,27
GHCND:USC00185111,19991203,64,37
GHCND:USC00185111,19991204,67,49
GHCND:USC00185111,19991205,68,48
GHCND:USC00185111,19991206,61,46
GHCND:USC00185111,19991207,51,37
GHCND:USC00185111,19991208,54,32
GHCND:USC00185111,19991209,58,35
GHCND:USC00185111,19991210,55,41
GHCND:USC00185111,19991211,50,35
GHCND:USC00185111,19991212,57,34
GHCND:USC00185111,19991213,48,35
GHCND:USC00185111,19991214,47,37
GHCND:USC00185111,19991215,45,36
GHCND:USC00185111,19991216,51,36
GHCND:USC00185111,19991217,51,32
GHCND:USC00185111,19991218,54,35
GHCND:USC00185111,19991219,44,36
GHCND:USC00185111,19991220,49,38
GHCND:USC00185111,19991221,45,41
GHCND:USC00185111,19991222,41,29
GHCND:USC00185111,19991223,46,26
GHCND:USC00185111,19991224,46,21
GHCND:USC00185111,19991225,33,17
GHCND:USC00185111,19991226,44,22
GHCND:USC00185111,19991227,37,30
GHCND:USC00185111,19991228,36,24
GHCND:USC00185111,19991229,42,26
GHCND:USC00185111,19991230,58,33
GHCND:USC00185111,19991231,55,39
GHCND:USC00185111,20000101,53,47
GHCND:USC00185111,20000102,66,35
GHCND:USC00185111,20000103,67,53
GHCND:USC00185111,20000104,68,47
GHCND:USC00185111,20000105,50,30
GHCND:USC00185111,20000106,50,26
GHCND:USC00185111,20000107,53,32
GHCND:USC00185111,20000108,49,29
GHCND:USC00185111,20000109,46,38
GHCND:USC00185111,20000110,50,40
GHCND:USC00185111,20000111,57,39
GHCND:USC00185111,20000112,51,32
GHCND:USC00185111,20000113,60,29
GHCND:USC00185111,20000114,31,20
GHCND:USC00185111,20000115,37,20
GHCND:USC00185111,20000116,59,23
GHCND:USC00185111,20000117,30,16
GHCND:USC00185111,20000118,23,11
GHCND:USC00185111,20000119,39,15
GHCND:USC00185111,20000120,25,22
GHCND:USC00185111,20000121,25,12
GHCND:USC00185111,20000122,24,10
GHCND:USC00185111,20000123,30,20
GHCND:USC00185111,20000124,42,25
GHCND:USC00185111,20000125,32,20
GHCND:USC00185111,20000126,33,17
GHCND:USC00185111,20000127,25,14
GHCND:USC00185111,20000128,34,14
GHCND:USC00185111,20000129,37,16
GHCND:USC00185111,20000130,31,21
GHCND:USC00185111,20000131,39,24
GHCND:USC00185111,20000201,38,23
GHCND:USC00185111,20000202,35,22
GHCND:USC00185111,20000203,36,22
GHCND:USC00185111,20000204,40,24
GHCND:USC00185111,20000205,38,28
GHCND:USC00185111,20000206,41,26
GHCND:USC00185111,20000207,50,30
GHCND:USC00185111,20000208,39,24
GHCND:USC00185111,20000209,52,26
GHCND:USC00185111,20000210,59,23
GHCND:USC00185111,20000211,59,35
GHCND:USC00185111,20000212,38,24
GHCND:USC00185111,20000213,36,23
GHCND:USC00185111,20000214,61,23
GHCND:USC00185111,20000215,42,32
GHCND:USC00185111,20000216,64,32
GHCND:USC00185111,20000217,44,29
GHCND:USC00185111,20000218,38,26
GHCND:USC00185111,20000219,53,29
GHCND:USC00185111,20000220,47,34
GHCND:USC00185111,20000221,51,31
GHCND:USC00185111,20000222,57,31
GHCND:USC00185111,20000223,59,35
GHCND:USC00185111,20000224,70,45
GHCND:USC00185111,20000225,80,51
GHCND:USC00185111,20000226,61,36
GHCND:USC00185111,20000227,60,42
GHCND:USC00185111,20000228,59,42
GHCND:USC00185111,20000229,62,35
GHCND:USC00185111,20000301,62,47
GHCND:USC00185111,20000302,57,38
GHCND:USC00185111,20000303,54,31
GHCND:USC00185111,20000304,58,54
GHCND:USC00185111,20000305,56,42
GHCND:USC00185111,20000306,60,39
GHCND:USC00185111,20000307,71,40
GHCND:USC00185111,20000308,84,45
GHCND:USC00185111,20000309,78,52
GHCND:USC00185111,20000310,71,54
GHCND:USC00185111,20000311,57,47
GHCND:USC00185111,20000312,53,34
GHCND:USC00185111,20000313,52,30
GHCND:USC00185111,20000314,61,34
GHCND:USC00185111,20000315,70,43
GHCND:USC00185111,20000316,70,43
GHCND:USC00185111,20000317,61,31
GHCND:USC00185111,20000318,45,24
GHCND:USC00185111,20000319,46,34
GHCND:USC00185111,20000320,50,36
GHCND:USC00185111,20000321,42,37
GHCND:USC00185111,20000322,47,38
GHCND:USC00185111,20000323,64,39
GHCND:USC00185111,20000324,70,45
GHCND:USC00185111,20000325,74,45
GHCND:USC00185111,20000326,67,50
GHCND:USC00185111,20000327,71,44
GHCND:USC00185111,20000328,62,44
GHCND:USC00185111,20000329,60,45
GHCND:USC00185111,20000330,65,42
GHCND:USC00185111,20000331,62,36
GHCND:USC00185111,20000401,71,54
GHCND:USC00185111,20000402,68,56
GHCND:USC00185111,20000403,75,56
GHCND:USC00185111,20000404,70,44
GHCND:USC00185111,20000405,58,35
GHCND:USC00185111,20000406,80,42
GHCND:USC00185111,20000407,74,53
GHCND:USC00185111,20000408,77,41
GHCND:USC00185111,20000409,54,31
GHCND:USC00185111,20000410,67,31
GHCND:USC00185111,20000411,58,42
GHCND:USC00185111,20000412,55,41
GHCND:USC00185111,20000413,54,35
GHCND:USC00185111,20000414,62,45
GHCND:USC00185111,20000415,63,40
GHCND:USC00185111,20000416,83,57
GHCND:USC00185111,20000417,69,45
GHCND:USC00185111,20000418,47,42
GHCND:USC00185111,20000419,69,42
GHCND:USC00185111,20000420,71,48
GHCND:USC00185111,20000421,65,51
GHCND:USC00185111,20000422,57,45
GHCND:USC00185111,20000423,55,44
GHCND:USC00185111,20000424,69,32
GHCND:USC00185111,20000425,60,46
GHCND:USC00185111,20000426,60,48
GHCND:USC00185111,20000427,55,43
GHCND:USC00185111,20000428,77,49
GHCND:USC00185111,20000429,71,55
GHCND:USC00185111,20000430,72,52
GHCND:USC00185111,20000501,77,45
GHCND:USC00185111,20000502,72,49
GHCND:USC00185111,20000503,76,49
GHCND:USC00185111,20000504,80,52
GHCND:USC00185111,20000505,88,62
GHCND:USC00185111,20000506,90,66
GHCND:USC00185111,20000507,94,77
GHCND:USC00185111,20000508,93,63
